grower,farm,field,field_fvid,lat,lng,year,tmin,tmax,gdd,cpba_count,cpba_value,cpbl_count,cpbl_value,cum_gdd
Heartland Farms,Monday,J-22,167275,44.25332705,-89.38146858,2014,45.344768373036715,83.67089673031404,13.282177786295527,1.116923076923077,1.116923076923077,3.975,3.975,1600.1364569812115
Flyte Family Farm,Flyte Family Farm,Beutler S,201443,44.02635989,-89.4205615,2014,45.0934263588621,88.1726672608127,17.11613002382292,0.6818181818181818,0.7,1.25,1.25,1587.7216556499714
Flyte Family Farm,Flyte Family Farm,F2,201444,44.05301797,-89.603085,2014,44.15,87.59792939274243,15.744339423464453,1.3363636363636362,1.3699999999999999,2.94,2.94,1455.80299605865
Flyte Family Farm,Flyte Family Farm,Fenske 2A,201445,43.99548759,-89.4549152,2014,45.21175497404121,87.84926476021357,17.032312111900893,0.4090909090909091,0.4090909090909091,1.15,1.15,1589.2408992098162
Flyte Family Farm,Flyte Family Farm,Fenske 4 & 4A,201446,43.99187174,-89.45256245,2014,45.25315971534688,87.84380816851237,17.009240191160192,0.29375,0.3181818181818182,0.41111111111111115,0.41111111111111115,1591.003582089115
Helbach Farms,Helbach Farms,DT-04,201461,44.38861917,-89.09891595,2014,46.54851955497091,85.56062508218534,16.385189599378272,0.37,0.37,0.96,1.011111111111111,1612.0840404088394
Helbach Farms,Helbach Farms,DT-05,201462,44.38231674,-89.10704937,2014,46.518402562872154,85.53246695573331,16.362983809719125,0.5,0.5,1.0,1.0,1609.372921266268
Helbach Farms,Helbach Farms,H-44,201463,44.36223051,-89.32879184,2014,44.31317012944391,84.91304720177098,14.579393830154165,0.8076923076923077,0.8333333333333334,0.9818181818181819,0.9818181818181819,1606.1170534254322
Helbach Farms,Helbach Farms,H-50,201464,44.34740504,-89.32198273,2014,44.361747078696624,84.99824426879243,14.667381322776306,1.3199999999999998,1.3199999999999998,1.8363636363636362,1.97,1492.852120610265
Helbach Farms,Helbach Farms,H-55,201465,44.33299251,-89.32260038,2014,44.401987899128784,85.05783804730818,15.13498889026822,0.6454545454545454,0.6599999999999999,1.0833333333333333,1.0,1610.2150003185368
Helbach Farms,Helbach Farms,H-87,201466,44.35424508,-89.24186166,2014,44.74196775167355,85.45730200357038,15.204717485485464,0.91,0.951,0.961,0.961,1554.5119133843632
Helbach Farms,Helbach Farms,J-82,201467,44.3648823,-89.24684912,2014,44.66775700717422,85.31947142410655,15.142165819029671,0.7727272727272727,0.7727272727272727,1.5699999999999998,1.5699999999999998,1545.6260068677068
Helbach Farms,Helbach Farms,J-83&84,201468,44.35881397,-89.24812345,2014,44.669277564550406,85.34720712065474,15.140592858474427,0.5083333333333333,0.5083333333333333,0.65,0.6111111111111112,1545.7761122024622
Helbach Farms,Helbach Farms,K-21,201469,44.44465354,-89.30195276,2014,44.33894782836963,84.4807118290739,14.676605933738896,1.1545454545454545,1.1545454545454545,3.1333333333333333,3.1333333333333333,1499.931563013011
Helbach Farms,Helbach Farms,K-22,201470,44.43442129,-89.29658058,2014,44.31635217470482,84.5833782392476,14.692938779218213,0.8818181818181817,0.8818181818181817,3.2,3.2,1501.8132800497417
Helbach Farms,Helbach Farms,K-28&32,201471,44.42582418,-89.27144299,2014,44.3827484973268,84.76625123451362,14.791957946772358,0.9545454545454546,0.9545454545454546,0.97,0.97,1513.0335735876713
Helbach Farms,Helbach Farms,K-29,201472,44.43988143,-89.27325264,2014,44.335278050163225,84.63697914266251,14.728702548648117,0.7000000000000001,0.7000000000000001,2.5555555555555554,2.5555555555555554,1506.6980494285012
Helbach Farms,Helbach Farms,P-60,201473,44.36797713,-89.18032093,2014,45.00834477501053,85.63669371679705,16.500558128097623,0.6708333333333334,0.7272727272727273,0.6545454545454545,0.6545454545454545,1721.843046009121
Helbach Farms,Helbach Farms,P-64,201474,44.34818268,-89.18088643,2014,46.53643020370219,85.8097242540278,16.876005841148753,1.0,1.0,0.6090909090909091,0.5700000000000001,1733.6256650430134
Helbach Farms,Helbach Farms,P-66,201475,44.35020481,-89.19844659,2014,46.36904573646379,85.74768560593634,16.75414039339847,0.7909090909090909,0.7909090909090909,1.4181818181818182,1.4181818181818182,1719.9974599997377
Miller Farms,Miller Farms,Biro W,201488,44.12291423,-89.55004302,2014,44.032985371933194,87.43120420584887,16.43208133743168,1.6666666666666667,1.6666666666666667,3.6545454545454548,3.6545454545454548,1704.640293816367
Sterling Farms,Joe Seis,Bader,201493,43.88878888,-89.71390181,2014,51.02553403347328,87.06072298055165,17.278108487897445,1.125,1.125,4.5,4.5,1082.4477642043976
Coloma Farms,Coloma Farms,3 Jacobs East W 1/2,201505,43.99299125,-89.59520638,2014,44.197718971986944,87.44934450870892,16.094799826684394,1.3392857142857142,1.4384615384615385,3.6166666666666667,3.6166666666666667,1813.329991901997
Coloma Farms,Coloma Farms,4 Jacobs West W 1/2,201507,43.9929447,-89.60539297,2014,44.15,87.45096227178749,16.00617055166029,1.2538461538461538,1.2538461538461538,2.4583333333333335,2.4583333333333335,1811.761240101588
Coloma Farms,Coloma Farms,18 Steve East S  1/2,202293,44.00930753,-89.58750537,2014,44.210985296657086,87.59473902646491,15.988515193686963,0.9272727272727272,0.9272727272727272,2.090909090909091,2.090909090909091,1545.401428550582
Bryan Bula,Bryan Bula LLC,Brewster NW East 1/2,202314,43.88715722,-89.74962669,2014,51.15187181828209,87.58090560323947,17.35768345676022,1.1333333333333333,1.1333333333333333,1.8,1.8,1825.6645649494503
Gary Bula,Gary Bula Farms,Foats S 1/2,202317,43.76169074,-89.70429379,2014,51.58336828384345,86.33162639854449,17.101245020168925,3.1153846153846154,3.1153846153846154,4.615384615384615,4.615384615384615,1817.8633741231972
James Burns & Sons,James Burns & Sons,43 Huron,206957,44.20305846,-89.42585537,2014,45.386530344077585,81.42773681682607,15.041353784126768,0.9863636363636363,1.08,2.42,2.42,1543.166704839555
James Burns & Sons,James Burns & Sons,12 Little Home,206959,44.29113166,-89.40399442,2014,43.25,89.4767528590422,12.38964596871744,0.9785714285714285,0.9785714285714285,2.727272727272727,2.727272727272727,1564.1215394047415
James Burns & Sons,James Burns & Sons,35 North Plainfield,206962,44.22134057,-89.48696202,2014,45.38530757612459,81.24224479768466,15.073184924004359,1.5,1.5,2.5,2.5,1537.2330342639154
James Burns & Sons,James Burns & Sons,42 North Sweep,206963,44.20942861,-89.41837281,2014,45.37292252403894,81.35028875112826,14.950687058797634,0.7636363636363637,0.7666666666666667,1.6888888888888889,1.6888888888888889,1535.2223776076814
James Burns & Sons,James Burns & Sons,51 SW Woodward,206964,44.1812204,-89.51730553,2014,45.815132419759635,81.59000000000003,15.479075793106556,1.55,1.55,4.9,4.9,1574.5968424233338
James Burns & Sons,James Burns & Sons,West Alverson,206965,44.20491712,-89.40096913,2014,45.314648864910374,81.36739393489307,14.908164053223839,1.4545454545454546,1.5,3.7,3.7,1533.7986445628444
James Burns & Sons,James Burns & Sons,70 W. Bassler COPY,206966,44.30406817,-89.46377328,2014,43.47324414028647,89.13329297975477,12.696140333114373,0.9615384615384616,0.9615384615384616,2.7875,3.0181818181818185,1569.6934250626136
Weekly Farms,Weekly Farms,Big Tibbets,232182,44.20103027,-89.57124122,2014,43.62253054103903,90.8845346504315,13.05261649869986,1.2272727272727273,1.2272727272727273,3.35,3.35,1534.3609474389289
Weekly Farms,Weekly Farms,Foster,232185,44.19637345,-89.56037732,2014,43.61099764310928,91.02052080799658,13.028296560243225,1.1416666666666666,1.1416666666666666,2.5,2.5,1537.4028672381878
Weekly Farms,Weekly Farms,Handel,232186,44.22481609,-89.54762594,2014,45.69640732048143,87.06359874500893,16.005715188057493,1.3636363636363635,1.3636363636363635,2.5,2.5,1494.0329905433832
Weekly Farms,Weekly Farms,Johnson E,232187,44.22631831,-89.59436801,2014,45.77000000000006,86.9009293807932,15.342119664974064,1.7924999999999998,1.7924999999999998,2.0,2.0,1578.233474188843
Weekly Farms,Weekly Farms,Slinger 1,232189,44.15974734,-89.57770248,2014,44.15,87.7636876240162,15.925705483355651,0.9846153846153847,0.8583333333333334,2.0083333333333333,2.0083333333333333,1744.5301933620517
Weekly Farms,Weekly Farms,Woyak Shop,232191,44.24303158,-89.61299492,2014,45.81307534463341,86.65550008921002,15.096652175852872,1.28,1.3509090909090908,1.6545454545454545,1.72,1570.7557837059146
Gary Bula,Triple B Farms,P1,247754,43.8070991,-89.71456599,2014,51.11774025225165,86.94492689456294,17.292270059934626,0.5230769230769231,0.525,0.475,0.475,1682.8112829086097
Harmony Ag,Harmony Ag,Krinke,247948,43.91235149,-89.69327827,2014,50.936644053879355,87.59609147445988,17.587221680771965,1.4153846153846152,1.4153846153846152,2.2,2.2,1813.5645955527696
Harmony Ag,Harmony Ag,Hansen 402-052,247952,43.90354762,-89.81111398,2014,51.14368628375121,87.59999606199878,17.383969610310643,1.3666666666666665,1.3666666666666665,3.0,3.0,1710.745113075886
Signature Farms,Signature Farms,Dombrowski,251206,43.92136806,-89.84006099,2014,51.010917674423474,88.08105004838956,17.45981184334171,3.9615384615384617,3.9615384615384617,5.6,5.6,1724.189219622874
Signature Farms,Signature Farms,Kotlowski Edgewood,251208,43.87236475,-89.92432286,2014,51.20295503158793,87.57934617213391,18.57417747897472,1.5357142857142858,1.5357142857142858,3.0076923076923077,3.0076923076923077,1748.8662376497218
Signature Farms,Signature Farms,Lil Dehmlow,251210,43.84241117,-89.90510645,2014,51.3212568562536,87.23684028720174,17.49501394576333,1.22,1.22,4.288888888888889,4.288888888888889,1589.9342815397267
Taterland,Taterland,Scotty's,259760,44.22659706,-89.59068658,2014,44.116274500625664,90.35292759930354,14.957632607297883,0.975,0.975,2.4,2.4,1653.919532831218
Taterland,Taterland,Pam's East,259761,44.22369744,-89.57071683,2014,44.05275814768334,84.27602201157494,14.322934063662535,1.4166666666666667,1.4166666666666667,2.0727272727272728,2.0727272727272728,1653.135619566514
Taterland,Taterland,Turner South,259762,44.21208931,-89.58066079,2014,44.10905465121188,90.63971252208908,15.812426786237177,1.7222222222222223,1.7222222222222223,3.0,3.0,1308.462423705165
Taterland,Taterland,Grew,259763,44.21210704,-89.57553104,2014,44.09814845748295,90.65066041483703,15.113552963098266,1.3333333333333333,1.3333333333333333,2.0454545454545454,2.0454545454545454,1542.8863734987965
Taterland,Taterland,Harris Bovee,259764,44.2483173,-89.54056047,2014,43.94239272764146,90.04787222835992,14.116021263989445,1.0909090909090908,1.0909090909090908,1.1949999999999998,1.2999999999999998,1626.4869610378005
Taterland,Taterland,Warden,259765,44.19750979,-89.527651,2014,44.01080250969654,91.02239571621608,15.142351571269922,1.1818181818181819,1.1818181818181819,2.4,2.4,1671.1560830773403
Taterland,Taterland,Johnson East,259766,44.17584671,-89.55894595,2014,44.15,91.2640433070633,15.062940881637251,0.7533333333333333,0.7763636363636363,2.3,2.3,1546.9493209730524
Taterland,Taterland,Tibbets West,259767,44.1816627,-89.54517339,2014,44.10680300212642,91.2164433742872,15.127785154093035,0.7846153846153846,0.7846153846153846,1.9166666666666667,1.9166666666666667,1684.3294477492557
Taterland,Taterland,Wing,259768,44.18323004,-89.5332757,2014,44.063675048227424,91.2029015806702,14.944111546315638,0.9166666666666666,0.9166666666666666,2.12,2.2444444444444445,1681.2727762674058
Taterland,Taterland,Burns Wedge,259769,44.17946934,-89.53086887,2014,44.06609138137386,91.235393971125,15.20211718858036,0.6590909090909091,0.6590909090909091,1.27,1.27,1682.2946854389606
Taterland,Taterland,Sorensen,259770,44.18086479,-89.52500355,2014,44.04334926129905,91.22333730447778,14.940673589264213,1.3166666666666667,1.3454545454545455,1.65,1.65,1680.542523380289
Taterland,Taterland,Melk,259771,44.17475083,-89.50974073,2014,44.04308091266181,91.2883078105844,14.548843037085462,1.2,1.2,1.5,1.5,1680.3506296343442
Gene Bula,Gene Bula,3-15 N1/2,260383,44.20561246,-89.649832,2014,45.69867599881749,81.66132400118258,13.40080320439058,2.40625,2.5714285714285716,4.944444444444445,5.25,1443.4920312881386
Taterland,Taterland,Plahna,261540,44.22297878,-89.60021211,2014,44.15069094308639,90.40802668754051,14.855807670539907,0.7,0.7,0.4666666666666667,0.4666666666666667,1412.9499274007371
Gary Bula,Gary Bula Farms,Rock Cemetary,274042,43.89239087,-89.68618626,2014,50.992251267844,86.93883049977406,16.881274387729526,0.8846153846153846,0.8846153846153846,1.0,1.0,1796.7035454856878
Flyte Family Farm,Flyte Family Farm,Fenske 3A,274046,43.99201313,-89.45900411,2014,45.22411021163546,87.81659107595564,17.403700052169235,0.5,0.5,1.42,1.42,1589.407589387006
Gene Bula,Gene Bula,4-15 Corn,274074,44.20106654,-89.64282643,2014,45.67007475811857,81.68992524188151,13.345422864183307,4.3,4.3,4.55,4.5,1445.4668141016116
James Burns & Sons,James Burns & Sons,30 Morrells,276794,44.23975278,-89.42478378,2014,43.402272985983096,90.27705341675583,13.95611707605054,1.3846153846153846,1.3846153846153846,3.5454545454545454,3.5454545454545454,1634.0744350363375
Gumz Muck Farms,CX,4S-P,281379,43.74164305,-89.50653816,2014,45.74282830494257,82.3035328993677,15.696346491381798,0.5,0.5,0.7888888888888889,0.825,1926.8717680600455
Harmony Ag,Harmony Ag,Hodge Circle & Wiper,281626,43.91946762,-89.65505591,2014,50.90590242672393,87.43486928274729,17.082634720985666,0.7333333333333333,0.7333333333333333,0.8857142857142858,0.8857142857142858,1207.9988205604675
Wisconsin Central Farms,WCF,8 S Home,63018,44.32444167,-89.93258078,2015,35.37212426705008,81.95589682230656,12.92637937984573,0.875,0.875,6.25,6.25,912.8095358729925
Signature Farms,Signature Farms,Austin N,63089,43.94510512,-89.61495839,2015,35.706863246670856,88.86947459825765,14.913810642120163,2.15625,2.2333333333333334,4.533333333333333,4.533333333333333,1854.54620707195
Signature Farms,Signature Farms,Brewster N,63104,44.00667343,-89.88266068,2015,35.672886980983954,85.42724004370828,14.962970416463474,1.8928571428571428,1.8928571428571428,2.857142857142857,2.857142857142857,1752.584917401523
Signature Farms,Signature Farms,Grant South,63133,43.95778761,-89.73501772,2015,44.39708223282275,85.19000000000003,13.956055509728122,1.9772727272727273,1.775,2.5454545454545454,2.5454545454545454,1518.8891847722475
Signature Farms,Signature Farms,Landfill N,63137,44.03575091,-89.85316819,2015,35.6935312286464,85.21031111558051,14.167573677754765,1.75,1.75,4.0,4.142857142857143,1804.3935677209995
Signature Farms,Signature Farms,Huss,63163,43.88318629,-89.69247315,2015,46.34948608273184,85.85329678374171,15.191654400502019,1.1428571428571428,1.0769230769230769,2.5714285714285716,2.1923076923076925,1763.7058680079003
Coloma Farms,Coloma Farms,21 CJ,63177,44.03279051,-89.61311261,2015,31.1439413319951,87.50693921393682,13.284070379020246,1.19375,1.19375,1.4833333333333334,1.4833333333333334,1772.0024159800928
Signature Farms,Signature Farms,Rathermel,63242,44.01393303,-89.88795173,2015,35.685737050352905,85.47861587034431,14.165380537604728,3.1607142857142856,2.923076923076923,3.1785714285714284,3.1785714285714284,1827.681249808375
Signature Farms,Signature Farms,Mike Holly,63255,43.77028744,-89.71223303,2015,46.4751437796258,85.61927298819174,15.285646526814066,1.4000000000000001,1.4000000000000001,3.6153846153846154,3.6153846153846154,1787.9286818735252
Signature Farms,Signature Farms,Morley,63258,43.85115015,-89.91294169,2015,36.17294098562797,86.10518780048248,15.777394275478898,2.107142857142857,2.107142857142857,2.3076923076923075,2.3076923076923075,1763.8399541883775
Signature Farms,Signature Farms,E-16,63261,43.7345554,-89.70871526,2015,51.16150644729172,86.81000000000009,17.114153159806676,1.8269230769230769,1.8269230769230769,2.3076923076923075,2.3076923076923075,1867.5997537231203
Signature Farms,Signature Farms,Office S1/2,63272,43.94011141,-89.82978935,2015,43.97806188460691,85.0959690576966,13.979824902441473,3.0714285714285716,3.1538461538461537,2.7857142857142856,2.923076923076923,1771.6661173096863
Coloma Farms,Coloma Farms,9 Lewallen West  N 1/2,63285,44.01999512,-89.60801917,2015,31.137891932924735,89.00464587144295,13.672757762341803,1.265625,1.2166666666666666,2.3125,2.3125,1866.110899730484
Coloma Farms,Coloma Farms,23 Lost 40,63287,44.03105738,-89.58468012,2015,31.19000000000002,87.50383551728234,13.865946356468712,0.9411764705882353,0.9411764705882353,2.4375,2.4375,1845.630394463652
Coloma Farms,Coloma Farms,2 Powell E 1/2,63290,44.02669408,-89.58985057,2015,31.19000000000002,88.96268493989935,14.001394222412284,1.1176470588235294,1.1176470588235294,2.0,2.0,1869.7312314362964
Gary Bula,Gary Bula Farms,Big Wohlfert,63356,43.87915363,-89.7026378,2015,46.393397252503576,85.86166720079474,15.248785497208438,0.8153846153846154,0.8153846153846154,1.853846153846154,1.853846153846154,1765.6235315539934
Gary Bula,Gary Bula Farms,E Wohlfert,63394,43.87801283,-89.69002198,2015,46.33889705684217,85.8302623033469,15.227897426140686,0.8153846153846154,0.8153846153846154,1.776923076923077,1.776923076923077,1763.829742590866
Gene Bula,Gene Bula,#9,63401,44.21571791,-89.66554731,2015,30.442206880990938,86.97740667880231,13.833589190710402,1.2884615384615385,1.2884615384615385,2.0833333333333335,2.0833333333333335,1677.4058108245144
Gene Bula,Gene Bula,Woyak,63402,44.19258608,-89.62532588,2015,30.64206553823382,87.15654250612742,13.376429372939207,1.5625,1.5625,4.270833333333333,4.5,1760.257126134513
Gene Bula,Gene Bula,Wagon Wheel,63406,44.24094173,-89.63462666,2015,30.2515846495374,86.5010001120014,13.439362238520554,2.0833333333333335,2.0833333333333335,5.0,5.0,1386.2494630347358
